timestamp,order_id,pack_date,ship_date,ship_method,number_of_items,box_size,defect_reported
2025-08-16 09:00:00,d35b4a73-67d3-4ca3-96c7-933cc22bc979,2025-08-16 12:00:00,2025-08-16 22:00:00,dhl,2,C,
2025-08-16 03:00:00,d93cfec7-546d-422e-9d84-9ec23790da26,2025-08-16 12:00:00,2025-08-16 18:00:00,dhl,5,C,
2025-08-16 00:00:00,add39d3c-6043-4243-8043-bd0ed3ff3625,2025-08-16 12:00:00,2025-08-17 09:00:00,dhl,5,C,
2025-08-16 06:00:00,adb49e49-ce4d-4aff-aae7-67d930837bac,2025-08-16 13:00:00,2025-08-17 06:00:00,usps,1,A,
2025-08-15 18:00:00,fe3bfb94-e04b-4886-b5d8-7779c53a1f58,2025-08-16 13:00:00,2025-08-17 12:00:00,ups,5,C,
2025-08-16 03:00:00,231df815-5d12-4db5-9c01-ba6f2e38cc0e,2025-08-16 13:00:00,2025-08-16 22:00:00,dhl,3,B,
2025-08-15 23:00:00,ebaff5c4-d7f7-4ee9-bdf8-2226c78c1663,2025-08-16 13:00:00,2025-08-17 09:00:00,usps,5,B,
2025-08-16 02:00:00,507c434f-aadf-4d14-b4ff-77c9646ce07c,2025-08-16 13:00:00,2025-08-17 11:00:00,dhl,5,B,
2025-08-15 19:00:00,e782eca7-e1a3-4ffb-a567-3afa6d924522,2025-08-16 13:00:00,2025-08-16 23:00:00,dhl,3,C,
2025-08-16 02:00:00,e42553be-f39d-4c30-bb5f-11168023509f,2025-08-16 14:00:00,2025-08-16 23:00:00,usps,3,C,
2025-08-16 11:00:00,53770189-b6d2-4d29-882e-8acda3771931,2025-08-16 15:00:00,2025-08-17 11:00:00,dhl,2,A,
2025-08-16 10:00:00,a29c85bc-59c3-4a1a-9287-a77275612ca6,2025-08-16 15:00:00,2025-08-16 22:00:00,dhl,5,C,
2025-08-16 11:00:00,0cee54c8-1260-4fae-b6c5-93283bb70062,2025-08-16 15:00:00,2025-08-17 09:00:00,fedex,3,C,
2025-08-15 18:00:00,25aab6fd-3c32-413e-8307-1eb8daf2ca1c,2025-08-16 16:00:00,2025-08-17 01:00:00,dhl,5,C,
2025-08-16 04:00:00,1868cb87-e36c-473c-bd6d-51d04bd57ad5,2025-08-16 16:00:00,2025-08-17 08:00:00,ups,2,B,
2025-08-16 03:00:00,9507e206-d658-4e56-94c7-91e44448e8c0,2025-08-16 16:00:00,2025-08-17 09:00:00,dhl,4,B,
2025-08-17 07:00:00,0a11c14e-5def-451b-898f-e674c4ddd1e0,2025-08-17 08:00:00,2025-08-18 02:00:00,fedex,5,B,
2025-08-17 01:00:00,f5fd5b49-13bc-4d2a-9b0d-a107cb9e0a3e,2025-08-17 08:00:00,2025-08-18 04:00:00,dhl,2,B,
2025-08-17 04:00:00,0abf3139-4dd9-46a7-ab3c-9181cde44092,2025-08-17 08:00:00,2025-08-18 03:00:00,usps,1,B,
2025-08-17 01:00:00,311c2654-0f06-4ece-a6dc-fbd798e3357f,2025-08-17 08:00:00,2025-08-18 07:00:00,usps,5,A,
2025-08-16 11:00:00,0e8080a4-8e44-49e9-bda2-7e9133dfec49,2025-08-17 09:00:00,2025-08-18 04:00:00,fedex,4,B,
2025-08-16 15:00:00,c809e7a3-19de-4708-88cc-3434a69b4499,2025-08-17 09:00:00,2025-08-17 19:00:00,dhl,5,C,
2025-08-16 22:00:00,7612c2b6-6681-4074-894d-8aec129d756c,2025-08-17 09:00:00,2025-08-17 19:00:00,usps,3,A,
2025-08-16 16:00:00,035cd19a-311d-41bc-99b6-37c3de105f66,2025-08-17 09:00:00,2025-08-18 01:00:00,ups,5,A,
2025-08-17 08:00:00,d2fff4cd-f293-4abc-b23a-60b2e057d7f1,2025-08-17 10:00:00,2025-08-18 08:00:00,ups,1,C,
2025-08-16 20:00:00,0b77cd59-64f0-4226-95e5-c7b71c09bfd6,2025-08-17 10:00:00,2025-08-17 22:00:00,usps,1,C,
2025-08-16 18:00:00,8a56c22a-04d3-4658-81e0-81feb3c354d1,2025-08-17 10:00:00,2025-08-18 01:00:00,dhl,1,A,poorly packed
2025-08-16 16:00:00,b099954c-febb-41b8-aee5-02b846464c1b,2025-08-17 10:00:00,2025-08-17 20:00:00,ups,4,B,
2025-08-16 13:00:00,1d074319-0278-455c-85fc-1338c0a8fea5,2025-08-17 10:00:00,2025-08-17 16:00:00,ups,3,B,
2025-08-16 18:00:00,88325002-ccb9-4ae7-9402-d99294071881,2025-08-17 11:00:00,2025-08-18 00:00:00,fedex,3,B,
2025-08-16 23:00:00,b7863376-e9cf-4631-a4e8-4367669e3308,2025-08-17 11:00:00,2025-08-17 18:00:00,usps,4,A,
2025-08-16 20:00:00,1ec13a01-329d-42a7-a6a3-9c7099858c4d,2025-08-17 11:00:00,2025-08-18 07:00:00,ups,1,C,
2025-08-16 20:00:00,a420a6df-b560-47a2-8ee9-77f20ad582d0,2025-08-17 11:00:00,2025-08-18 07:00:00,fedex,4,A,
2025-08-16 12:00:00,57e022af-192c-43e7-8797-95d52f2ce115,2025-08-17 11:00:00,2025-08-17 18:00:00,ups,4,A,
2025-08-17 01:00:00,680d2653-cff0-412a-9176-85f1462f0578,2025-08-17 11:00:00,2025-08-18 05:00:00,usps,2,C,
2025-08-16 18:00:00,001a9715-a9f4-4d61-99ca-a16038f35a9d,2025-08-17 11:00:00,2025-08-18 06:00:00,fedex,4,A,
2025-08-17 08:00:00,736b7c2a-5bf3-4513-813a-c54e647b4fa8,2025-08-17 12:00:00,2025-08-18 05:00:00,usps,2,B,
2025-08-16 17:00:00,73ca99a6-3035-407b-b9ba-6ec74449ea75,2025-08-17 12:00:00,2025-08-18 08:00:00,ups,1,A,
2025-08-16 15:00:00,5e4ec81e-7992-4f57-9a4b-1789a5517bab,2025-08-17 12:00:00,2025-08-18 05:00:00,usps,1,C,
2025-08-17 04:00:00,9eaa2b85-4a57-4d2a-a1e1-e42929f25345,2025-08-17 12:00:00,2025-08-18 10:00:00,ups,1,A,
2025-08-16 18:00:00,36afce17-063f-44f1-9651-7b74b6e71d59,2025-08-17 12:00:00,2025-08-17 23:00:00,usps,2,C,
2025-08-16 15:00:00,0a936b8f-1559-4420-9b01-84dc06234b96,2025-08-17 12:00:00,2025-08-18 09:00:00,dhl,1,C,
2025-08-17 01:00:00,6c055132-5f94-46a1-ad70-f5c3d9fbba1c,2025-08-17 12:00:00,2025-08-17 22:00:00,dhl,1,B,
2025-08-16 14:00:00,3a98b503-e380-4ab0-996a-918566cbab08,2025-08-17 13:00:00,2025-08-17 19:00:00,dhl,3,C,wrong items
2025-08-16 23:00:00,670bc2c6-ba77-4f4b-9fa6-733e24d831a0,2025-08-17 14:00:00,2025-08-17 22:00:00,dhl,4,B,
2025-08-16 17:00:00,a224672d-8e74-4797-8eac-4060f50f6582,2025-08-17 14:00:00,2025-08-17 21:00:00,fedex,3,B,
2025-08-17 05:00:00,105a0202-1de7-469d-b593-a3c28a0d66f0,2025-08-17 14:00:00,2025-08-18 10:00:00,fedex,4,A,
2025-08-17 08:00:00,4cdae3de-6617-409d-9786-b259a3c380da,2025-08-17 14:00:00,2025-08-18 06:00:00,usps,4,C,
2025-08-16 15:00:00,b940e5f7-3ef7-4819-bdcf-644bdb0c560e,2025-08-17 14:00:00,2025-08-18 12:00:00,fedex,1,C,
2025-08-17 00:00:00,b5906684-bf0f-4207-9748-f5753b4243da,2025-08-17 14:00:00,2025-08-18 02:00:00,dhl,4,B,
2025-08-17 02:00:00,dc6838e7-429e-4290-b1aa-edc54e7efd47,2025-08-17 15:00:00,2025-08-18 06:00:00,dhl,5,B,
2025-08-16 23:00:00,9e4c6330-9d45-43cd-905c-691a781ff584,2025-08-17 15:00:00,2025-08-17 22:00:00,fedex,5,C,
2025-08-17 11:00:00,d55d74e6-fe51-49be-8f58-cfa1cb8026df,2025-08-17 15:00:00,2025-08-18 08:00:00,usps,5,C,
2025-08-16 16:00:00,8623d869-148e-4609-91fc-ce84dbda24d6,2025-08-17 15:00:00,2025-08-18 09:00:00,dhl,2,B,
2025-08-17 09:00:00,e8745978-5367-498c-9673-a7c5c87eff3b,2025-08-17 15:00:00,2025-08-18 14:00:00,fedex,5,A,
2025-08-17 02:00:00,a51ddba5-28ae-4468-a7ce-6fd0f2354747,2025-08-17 15:00:00,2025-08-18 01:00:00,dhl,2,A,
2025-08-16 19:00:00,41e2d77e-2c02-4879-953e-43a847569e33,2025-08-17 15:00:00,2025-08-18 05:00:00,dhl,5,B,
2025-08-16 19:00:00,92c82438-ab69-4d7b-af5a-663ba610d982,2025-08-17 16:00:00,2025-08-18 11:00:00,dhl,2,B,
2025-08-16 22:00:00,869dcda2-914b-45a1-a46d-0bbc0156230f,2025-08-17 16:00:00,2025-08-18 01:00:00,ups,4,C,
2025-08-17 15:00:00,9c18c099-e3e4-4281-9451-81171bae6818,2025-08-17 16:00:00,2025-08-18 02:00:00,fedex,1,A,
2025-08-17 20:00:00,be08d4f2-bb40-49af-a4b3-2bb0f725e93d,2025-08-18 08:00:00,2025-08-19 00:00:00,ups,5,C,
2025-08-17 21:00:00,7864a2a3-4fe5-4e11-8188-2c3af36d6ae6,2025-08-18 08:00:00,2025-08-19 03:00:00,fedex,2,C,
2025-08-17 09:00:00,68945f1f-60b0-4d98-9d91-ed20e7619bd7,2025-08-18 08:00:00,2025-08-18 17:00:00,usps,2,C,
2025-08-17 10:00:00,9750fec8-d38d-4904-a506-10542554e147,2025-08-18 08:00:00,2025-08-18 17:00:00,dhl,3,C,
2025-08-17 14:00:00,687e9c74-2206-46cb-9f7f-c9966e24cac1,2025-08-18 08:00:00,2025-08-18 22:00:00,usps,3,B,poorly packed
2025-08-17 20:00:00,22718dc1-4576-4316-8fdd-81030fc3cc44,2025-08-18 08:00:00,2025-08-19 01:00:00,fedex,5,A,
2025-08-17 09:00:00,8640cad3-075d-45cb-b183-f9e96e4dd5da,2025-08-18 08:00:00,2025-08-19 00:00:00,usps,4,A,
2025-08-17 22:00:00,2ee6c919-b295-4016-bbe9-04b31503254d,2025-08-18 09:00:00,2025-08-19 07:00:00,dhl,2,B,
2025-08-17 11:00:00,d01d29f3-dd7e-41a4-9a4e-c1d112ab67a5,2025-08-18 09:00:00,2025-08-19 06:00:00,ups,4,C,
2025-08-18 08:00:00,84cb52e9-00bf-4d89-a685-d70cf735eadc,2025-08-18 09:00:00,2025-08-19 02:00:00,fedex,3,B,
2025-08-18 08:00:00,95c981e4-75b7-4956-9d94-a76c5eb5de0c,2025-08-18 09:00:00,2025-08-19 08:00:00,usps,1,A,
2025-08-17 18:00:00,123196fe-594c-4cab-960f-37a3dc3682ab,2025-08-18 09:00:00,2025-08-18 23:00:00,dhl,5,A,
2025-08-17 17:00:00,093b3d01-1e82-4b75-a585-97be1f4167fb,2025-08-18 10:00:00,2025-08-19 04:00:00,ups,2,B,
2025-08-17 21:00:00,7bd9f897-7fc3-42ff-ba02-25c9924c89b3,2025-08-18 10:00:00,2025-08-19 00:00:00,usps,1,C,
2025-08-17 18:00:00,8dce2ecd-e9ff-41b4-a39d-c88f27d40a7c,2025-08-18 10:00:00,2025-08-18 20:00:00,ups,2,A,
2025-08-17 23:00:00,628d30d5-f405-4b10-88ae-7ea78bf9c171,2025-08-18 10:00:00,2025-08-19 01:00:00,fedex,3,A,
2025-08-18 01:00:00,1dc83c1f-d24a-452d-9fed-5bef511a2894,2025-08-18 10:00:00,2025-08-18 16:00:00,dhl,1,B,
2025-08-18 02:00:00,ea714cfc-b21f-4a26-aa0e-1a647ace5e34,2025-08-18 11:00:00,2025-08-18 18:00:00,dhl,2,C,
2025-08-18 04:00:00,837eeb7d-9e25-4c60-8fd6-93977414cc81,2025-08-18 11:00:00,2025-08-19 10:00:00,ups,3,C,
2025-08-18 08:00:00,2dbefe98-e5b1-4c00-8cd7-2a6f7fbcfa80,2025-08-18 12:00:00,2025-08-19 02:00:00,usps,3,A,
2025-08-18 05:00:00,d0bf6a56-accc-43d0-be2c-f54044e2f41d,2025-08-18 12:00:00,2025-08-19 11:00:00,usps,4,B,
2025-08-18 09:00:00,9e0fb2f8-349d-449f-8d13-a6d70a9a9ad1,2025-08-18 14:00:00,2025-08-19 07:00:00,usps,5,A,
2025-08-18 09:00:00,9623858c-5180-4d60-ad36-ff0a42116d58,2025-08-18 14:00:00,2025-08-19 03:00:00,ups,1,A,
2025-08-18 07:00:00,a91d99fd-da45-4a3c-81cb-7752e4a8ff4a,2025-08-18 15:00:00,2025-08-19 07:00:00,fedex,5,C,
2025-08-18 09:00:00,5b06c5d6-505c-481c-b243-f3f95fdfd3f3,2025-08-18 15:00:00,2025-08-19 08:00:00,usps,1,B,
2025-08-18 13:00:00,aa970665-a60a-4414-a64b-50ef241f1438,2025-08-18 15:00:00,2025-08-19 01:00:00,ups,4,B,
2025-08-18 01:00:00,2ebca09b-4626-401c-8c09-980a7e35e7aa,2025-08-18 16:00:00,2025-08-19 01:00:00,fedex,5,B,
2025-08-17 17:00:00,3d13b6bc-b9d7-49ea-b107-6fca3496a764,2025-08-18 16:00:00,2025-08-19 10:00:00,ups,4,B,
2025-08-18 06:00:00,2a6b155c-ca00-4bc8-8d7f-7a55674b2e7f,2025-08-18 16:00:00,2025-08-19 09:00:00,dhl,2,A,
2025-08-17 21:00:00,26af672a-744a-45d4-9129-ed9d876138e3,2025-08-18 16:00:00,2025-08-18 23:00:00,dhl,2,C,
2025-08-17 18:00:00,dfbc9dcb-63a4-4d99-be00-e13e6e02555a,2025-08-18 16:00:00,2025-08-19 13:00:00,ups,4,C,
2025-08-18 14:00:00,6f0bc596-420e-409f-83ee-20f14798c477,2025-08-18 16:00:00,2025-08-19 04:00:00,dhl,2,A,
2025-08-18 15:00:00,f8af3faa-0371-4a5e-a7b8-618f844d37de,2025-08-19 08:00:00,2025-08-20 06:00:00,dhl,3,A,
2025-08-19 02:00:00,497d47d9-793e-492d-8cdc-14a030a3a01d,2025-08-19 08:00:00,2025-08-19 18:00:00,fedex,2,A,
2025-08-18 14:00:00,46d0160d-dbe8-48a0-883e-0844445c8cdb,2025-08-19 08:00:00,2025-08-20 06:00:00,usps,1,C,missing items
2025-08-18 12:00:00,f0828045-d300-4464-bc73-2f0a2d9f17ad,2025-08-19 09:00:00,2025-08-19 20:00:00,dhl,3,B,
2025-08-18 19:00:00,693c79ec-7a54-4f8f-9006-d24ec1ab9d15,2025-08-19 09:00:00,2025-08-19 22:00:00,fedex,4,B,
2025-08-19 08:00:00,902dcd2b-38cb-4435-a32a-ebb0b24ffe36,2025-08-19 10:00:00,2025-08-20 01:00:00,ups,1,A,
2025-08-18 11:00:00,c2f82018-33c2-4511-ac3d-1180e64cf8a7,2025-08-19 10:00:00,2025-08-20 09:00:00,ups,1,C,
2025-08-19 08:00:00,768ec4d5-5d38-4606-aa02-1df382662eeb,2025-08-19 10:00:00,2025-08-19 17:00:00,ups,3,A,
2025-08-18 15:00:00,1de9b007-04da-4bb2-9ef2-db1d6c316dc5,2025-08-19 10:00:00,2025-08-19 20:00:00,usps,1,C,
2025-08-18 12:00:00,e5fea6da-eb02-4c82-9418-747f8d5f69f7,2025-08-19 10:00:00,2025-08-19 22:00:00,ups,3,C,
2025-08-19 03:00:00,b484ed08-f8b9-4700-adce-bf5c8c3714c5,2025-08-19 10:00:00,2025-08-20 01:00:00,dhl,4,A,
2025-08-18 14:00:00,1337d556-5344-4e22-be27-ff0077e8bf6f,2025-08-19 11:00:00,2025-08-19 23:00:00,fedex,4,A,
2025-08-18 15:00:00,36a72716-61fc-43df-9c52-2b7655b46cd6,2025-08-19 11:00:00,2025-08-20 04:00:00,dhl,5,C,
2025-08-19 04:00:00,0ce8d6b9-d2e6-4d35-8ca4-f54bbbb079b0,2025-08-19 11:00:00,2025-08-19 21:00:00,ups,3,C,
2025-08-19 07:00:00,2873746b-93ba-4b92-a544-f2df6a43dea2,2025-08-19 12:00:00,2025-08-20 02:00:00,ups,4,B,
2025-08-19 10:00:00,ee320171-4198-48de-aa58-2239224e5adc,2025-08-19 13:00:00,2025-08-20 00:00:00,dhl,5,B,
2025-08-18 20:00:00,87244ac7-a285-4c40-bf0d-3d1c23885db2,2025-08-19 13:00:00,2025-08-20 00:00:00,usps,1,B,
2025-08-18 16:00:00,cce46edc-cb5a-473a-b657-161c414c4f40,2025-08-19 13:00:00,2025-08-20 00:00:00,fedex,5,A,
2025-08-18 23:00:00,606702e0-dd29-4245-bdef-ccbf2f28177a,2025-08-19 14:00:00,2025-08-20 11:00:00,ups,4,A,
2025-08-19 02:00:00,d6a26679-0e8e-4333-95aa-a81a913ecb43,2025-08-19 14:00:00,2025-08-20 03:00:00,usps,4,C,
2025-08-19 01:00:00,692ca9e6-d042-484a-b79b-85ffdb14b5b7,2025-08-19 14:00:00,2025-08-19 22:00:00,usps,2,C,
2025-08-19 03:00:00,3fcf019c-29d6-4a26-a23f-fb6294089295,2025-08-19 14:00:00,2025-08-20 04:00:00,usps,1,B,
2025-08-19 03:00:00,91961a38-1d98-414f-acc8-2ccbf491c68f,2025-08-19 15:00:00,2025-08-20 11:00:00,ups,2,C,
2025-08-19 10:00:00,e1b32c50-00f7-48f0-a641-b45dbcad5305,2025-08-19 15:00:00,2025-08-20 10:00:00,ups,2,A,
2025-08-19 13:00:00,bc405b08-5677-4258-a48f-5dc855ed8fc8,2025-08-19 15:00:00,2025-08-19 22:00:00,usps,4,C,
2025-08-19 06:00:00,062a247f-b2ea-4b28-b847-0dcf46fad751,2025-08-19 15:00:00,2025-08-20 11:00:00,dhl,2,C,
2025-08-19 04:00:00,be2bcb8e-c53a-42ca-bb9e-b7e8bca8d835,2025-08-19 15:00:00,2025-08-20 08:00:00,ups,1,B,
2025-08-19 02:00:00,7c1e7a13-d0a6-456c-97bc-084853e437a3,2025-08-19 15:00:00,2025-08-20 03:00:00,ups,1,B,
2025-08-19 14:00:00,2083b6bb-0706-47fa-863c-5aa6a754c0fa,2025-08-19 15:00:00,2025-08-19 22:00:00,fedex,4,B,
2025-08-19 03:00:00,85bbdb22-e190-4789-9ec4-a43e92405f7e,2025-08-19 16:00:00,2025-08-20 12:00:00,fedex,5,B,
2025-08-18 22:00:00,93b857fc-b336-402a-9e9d-2287113f0e47,2025-08-19 16:00:00,2025-08-20 11:00:00,ups,2,B,
2025-08-18 20:00:00,844514a6-a061-4835-850b-ed012fb7e8eb,2025-08-19 16:00:00,2025-08-20 12:00:00,ups,3,A,
2025-08-20 08:00:00,03a04ae3-9390-4d93-af5f-6578fd181026,2025-08-20 09:00:00,2025-08-20 21:00:00,ups,3,B,
2025-08-19 22:00:00,825115b1-6c9e-4a13-af9a-1067ee9fe146,2025-08-20 09:00:00,2025-08-20 21:00:00,ups,3,C,
2025-08-19 11:00:00,be2b294f-3dc1-407a-a329-62328e3e29ac,2025-08-20 10:00:00,2025-08-21 00:00:00,usps,5,C,
2025-08-19 17:00:00,15187c75-e1b9-4b5c-96d5-d6cf0528c272,2025-08-20 10:00:00,2025-08-20 19:00:00,fedex,1,B,
2025-08-20 00:00:00,e1278a86-7012-4357-8453-5fef7b95a0d5,2025-08-20 10:00:00,2025-08-21 01:00:00,fedex,4,A,
2025-08-19 18:00:00,c30c1f49-8fc9-4bef-a616-c10507501a11,2025-08-20 10:00:00,2025-08-21 01:00:00,dhl,4,B,
2025-08-20 02:00:00,9a81f08c-d3ce-4c58-9a3d-f5b1945840a3,2025-08-20 11:00:00,2025-08-21 07:00:00,dhl,4,C,
2025-08-20 02:00:00,d3f37abf-6bf0-41e4-abc4-f994cc056595,2025-08-20 11:00:00,2025-08-20 19:00:00,ups,3,B,
2025-08-20 09:00:00,5c0c4ffc-1552-4f5a-a178-0fe4f692d31b,2025-08-20 11:00:00,2025-08-21 05:00:00,fedex,2,B,
2025-08-20 03:00:00,d40e5d34-4659-41c9-918b-d749bce165e5,2025-08-20 12:00:00,2025-08-20 22:00:00,usps,2,B,
2025-08-20 06:00:00,1b6b4a87-ec28-4a2a-959b-97e63fa3ba40,2025-08-20 12:00:00,2025-08-20 23:00:00,ups,3,A,
2025-08-19 16:00:00,4b798a35-5cbf-45e7-b6b3-066aafff5c0a,2025-08-20 12:00:00,2025-08-21 02:00:00,dhl,3,B,
2025-08-19 15:00:00,46e93ec6-07b8-4b25-82df-58b43f1c46b3,2025-08-20 12:00:00,2025-08-21 02:00:00,ups,1,B,
2025-08-19 17:00:00,d532c983-fa5f-449e-b7f4-2875ee32768e,2025-08-20 12:00:00,2025-08-21 02:00:00,dhl,4,C,
2025-08-19 13:00:00,f2efc87c-fc01-4b8f-844e-25e40c36869c,2025-08-20 12:00:00,2025-08-21 05:00:00,fedex,4,A,missing items
2025-08-19 22:00:00,ae561c56-0f3d-4749-a734-c8b1b5d0b899,2025-08-20 12:00:00,2025-08-20 20:00:00,usps,2,A,
2025-08-20 12:00:00,8e2dcda2-d7a5-4c4e-991c-263474419289,2025-08-20 13:00:00,2025-08-21 10:00:00,usps,2,B,
2025-08-20 10:00:00,a3119fe3-b908-4476-af6d-3b2b9f148b5f,2025-08-20 13:00:00,2025-08-21 04:00:00,fedex,1,B,
2025-08-19 20:00:00,ebe186cf-2e5d-4d85-a6d0-36fcaa1989a3,2025-08-20 13:00:00,2025-08-21 05:00:00,fedex,5,B,
2025-08-20 03:00:00,2d2bf4b4-47ff-478b-8d05-fa30d4aa9bf7,2025-08-20 13:00:00,2025-08-21 12:00:00,usps,1,A,
2025-08-20 11:00:00,70da3273-654c-4719-bd66-970dad2007a7,2025-08-20 13:00:00,2025-08-20 20:00:00,ups,1,C,
2025-08-20 00:00:00,9d1bfad6-ee06-4d78-b5c3-e8db6a053edf,2025-08-20 13:00:00,2025-08-21 05:00:00,ups,4,C,
2025-08-19 18:00:00,f69d009a-3ce5-46b8-8e60-aca751e7182b,2025-08-20 13:00:00,2025-08-21 01:00:00,dhl,3,C,
2025-08-19 20:00:00,2d436c32-51d8-4031-86ec-667ae85d3938,2025-08-20 13:00:00,2025-08-21 12:00:00,fedex,1,C,
2025-08-20 07:00:00,6916f085-04ba-4eaf-b813-12e15369b7d7,2025-08-20 14:00:00,2025-08-20 21:00:00,fedex,1,B,
2025-08-19 22:00:00,00733cd3-dabe-4e12-99af-dfd553ca9ea7,2025-08-20 14:00:00,2025-08-21 01:00:00,dhl,1,A,
2025-08-19 21:00:00,127c61d3-bf17-4bf0-b0e7-9da2c4241ee4,2025-08-20 14:00:00,2025-08-20 22:00:00,ups,3,B,
2025-08-20 14:00:00,ee5b7572-71cf-4d0a-986d-367d951160d0,2025-08-20 15:00:00,2025-08-21 09:00:00,fedex,4,A,
2025-08-20 04:00:00,a0d92813-d8c6-498b-94bb-c57d5d05f499,2025-08-20 15:00:00,2025-08-21 06:00:00,fedex,3,B,
2025-08-20 02:00:00,979aea8b-4998-41d1-9940-eb95c11d3199,2025-08-20 16:00:00,2025-08-21 12:00:00,fedex,2,B,
2025-08-19 23:00:00,a5c77020-96cb-4bf0-b6ce-587847b88385,2025-08-20 16:00:00,2025-08-21 01:00:00,ups,1,B,
2025-08-20 02:00:00,6cc0fa87-f7dc-4ea1-8b45-dae634875b4f,2025-08-20 16:00:00,2025-08-21 11:00:00,dhl,3,B,
2025-08-20 02:00:00,ccf33721-165c-46dc-a9c6-965f857721aa,2025-08-20 16:00:00,2025-08-21 07:00:00,ups,2,B,
2025-08-20 23:00:00,8b465047-7487-499b-aea3-32c02f04d80a,2025-08-21 08:00:00,2025-08-22 04:00:00,usps,3,C,
2025-08-20 16:00:00,bfac8ea7-032f-42d4-b258-d06a2e5b618f,2025-08-21 08:00:00,2025-08-21 20:00:00,ups,4,A,
2025-08-21 06:00:00,ea4faa26-2283-4d2c-b279-986acf15a178,2025-08-21 08:00:00,2025-08-21 14:00:00,ups,4,A,
2025-08-20 20:00:00,cce4b862-8987-45e1-9831-7b2d717c3c5d,2025-08-21 08:00:00,2025-08-22 06:00:00,ups,5,C,
2025-08-21 05:00:00,1a574623-e299-4158-8ca4-0b8f70b74d9d,2025-08-21 09:00:00,2025-08-22 05:00:00,ups,5,C,
2025-08-20 18:00:00,fe8eb839-9a99-48e4-b59b-6b14f159585a,2025-08-21 09:00:00,2025-08-22 01:00:00,ups,1,B,
2025-08-20 11:00:00,bf2e8617-4200-408f-8070-5f5e5f7b29c9,2025-08-21 09:00:00,2025-08-21 16:00:00,fedex,5,B,
2025-08-20 21:00:00,9eece2e4-e418-4a4f-994a-8edf4d976c79,2025-08-21 09:00:00,2025-08-22 00:00:00,usps,2,B,
2025-08-20 21:00:00,d982db51-5871-49dd-8690-754f129ed0a8,2025-08-21 09:00:00,2025-08-22 05:00:00,usps,4,C,
2025-08-20 16:00:00,18fc82c4-8310-40b3-be64-c7387a2dce51,2025-08-21 10:00:00,2025-08-22 07:00:00,usps,2,A,
2025-08-21 01:00:00,d0e72b80-7b73-414c-b5e2-8ecdead50576,2025-08-21 10:00:00,2025-08-22 09:00:00,usps,5,A,
2025-08-21 09:00:00,acbc2fd9-7547-497d-9306-a7420a1f1879,2025-08-21 10:00:00,2025-08-21 23:00:00,ups,1,C,
2025-08-20 14:00:00,f80b67e7-36eb-484f-8519-6b4184737e55,2025-08-21 10:00:00,2025-08-22 04:00:00,ups,4,C,
2025-08-20 15:00:00,1ebe833f-d243-4a13-aaa9-8c32b489ce54,2025-08-21 10:00:00,2025-08-21 21:00:00,dhl,1,C,
2025-08-21 08:00:00,5f5e0a8a-ac31-4f5f-9a86-736b8e46bd38,2025-08-21 10:00:00,2025-08-22 06:00:00,fedex,1,B,
2025-08-21 08:00:00,70a55a97-ee7a-47d2-8d6f-da36779f3310,2025-08-21 11:00:00,2025-08-21 22:00:00,usps,1,C,
2025-08-21 10:00:00,2e2c21cd-7894-4541-afca-09668080be44,2025-08-21 11:00:00,2025-08-21 23:00:00,ups,5,C,
2025-08-21 09:00:00,ceeb9e65-c5f4-4706-9b3c-701b53c7206a,2025-08-21 11:00:00,2025-08-21 18:00:00,ups,3,A,
2025-08-21 03:00:00,4d226985-545d-443e-b2a7-fd43c591baa2,2025-08-21 12:00:00,2025-08-22 11:00:00,fedex,4,B,
2025-08-21 02:00:00,92c045a2-4811-404b-9cc6-3e81b87e2b7d,2025-08-21 12:00:00,2025-08-22 03:00:00,usps,2,A,
2025-08-20 14:00:00,ecb22265-415e-447d-8d20-134bfbe52cf0,2025-08-21 12:00:00,2025-08-22 03:00:00,usps,4,A,
2025-08-20 17:00:00,f7511623-b986-46d8-9948-f5e8e01cdeb9,2025-08-21 12:00:00,2025-08-22 02:00:00,usps,2,C,
2025-08-20 21:00:00,05540456-27fe-4789-a39e-5338cb749c59,2025-08-21 13:00:00,2025-08-22 06:00:00,ups,1,C,
2025-08-20 16:00:00,72aadf53-ec6a-4027-8d5b-2309383ea911,2025-08-21 13:00:00,2025-08-22 06:00:00,usps,4,A,
2025-08-21 04:00:00,77eb3a36-814d-426f-a776-f8ab515780f3,2025-08-21 13:00:00,2025-08-22 00:00:00,ups,1,C,
2025-08-20 15:00:00,b850e86b-4138-4e1b-8673-5e19658601dd,2025-08-21 13:00:00,2025-08-22 11:00:00,fedex,4,A,
2025-08-21 05:00:00,030cb791-cfa2-4317-ab50-5f7843105768,2025-08-21 13:00:00,2025-08-22 10:00:00,usps,4,B,
2025-08-21 00:00:00,abb8bcfd-d0c7-4200-b9a0-f8c03a30c282,2025-08-21 13:00:00,2025-08-21 22:00:00,dhl,4,A,
2025-08-20 19:00:00,8f37d2ec-9fc9-4d31-9f59-9cac922b4cf9,2025-08-21 13:00:00,2025-08-21 22:00:00,ups,1,B,
2025-08-21 08:00:00,dfd6bd7d-2675-42d3-bad1-be7f7b326c31,2025-08-21 13:00:00,2025-08-21 21:00:00,dhl,2,C,
